0	#	Родитель	#	0 	@
..........	#	Декан факультета с численностью обучающихся до 500	#	1,00 	@
2.1.1.1.	#	КАФЕДРА Общевузовских дисциплин	#	18,50 	@
..........	#	Заведующий кафедрой, кандидат наук, имеющий ученое звание доцент	#	1,00 	@
..........	#	Профессор, доктор наук, имеющий ученое звание профессор	#	1,00 	@
..........	#	Доцент, кандидат наук, имеющий ученое звание доцент	#	3,00 	@
..........	#	Доцент, кандидат наук	#	1,00 	@
..........	#	Старший преподаватель	#	6,50 	@
..........	#	Преподаватель	#	3,00 	@
..........	#	Ассистент	#	1,00 	@
..........	#	Старший лаборант	#	2,00 	@
2.1.1.2.	#	КАФЕДРА Анатомии и физиологии животных	#	11,00 	@
..........	#	Заведующий кафедрой, доктор наук, имеющий ученое звание профессор	#	1,00 	@
..........	#	Профессор, доктор наук, имеющий ученое звание профессор	#	1,50 	@
..........	#	Доцент, кандидат наук, имеющий ученое звание доцент	#	4,00 	@
..........	#	Ассистент, кандидат наук	#	1,00 	@
..........	#	Заведующий лабораторией	#	1,00 	@
..........	#	Старший лаборант	#	2,00 	@
..........	#	Лаборант	#	0,50 	@
2.1.1.3.	#	КАФЕДРА Хирургии и акушерства	#	18,50 	@
..........	#	Заведующий кафедрой, кандидат наук, имеющий ученое звание доцент	#	1,00 	@
..........	#	Профессор, доктор наук, имеющий ученое звание профессор	#	1,00 	@
..........	#	Доцент, кандидат наук, имеющий ученое звание доцент	#	2,50 	@
..........	#	Доцент, кандидат наук	#	3,00 	@
..........	#	Ассистент, кандидат наук	#	1,00 	@
..........	#	Ассистент	#	1,00 	@
..........	#	Заведующий лабораторией	#	1,00 	@
..........	#	Старший лаборант	#	2,00 	@
..........	#	Лаборант	#	5,00 	@
..........	#	Ветеринарный врач 1 категории	#	1,00 	@
2.1.1.4.	#	КАФЕДРА Терапии и паразитологии	#	21,50 	@
..........	#	Заведующий кафедрой, доктор наук, имеющий ученое звание профессор	#	1,00 	@
..........	#	Доцент, кандидат наук, имеющий ученое звание доцент	#	3,00 	@
..........	#	Доцент, кандидат наук	#	2,00 	@
..........	#	Старший преподаватель, кандидат наук	#	1,00 	@
..........	#	Ассистент, кандидат наук	#	2,00 	@
..........	#	Заведующий лабораторией (коневодства)	#	2,00 	@
..........	#	Старший лаборант	#	2,00 	@
..........	#	Лаборант	#	5,50 	@
..........	#	Коневод	#	1,00 	@
..........	#	Ветеринарный врач 2 категории	#	2,00 	@
2.1.1.5.	#	КАФЕДРА Микробиологии, эпизоотологии и ветеринарно-санитарной экспертизы	#	12,00 	@
..........	#	Заведующий кафедрой, доктор наук, имеющий ученое звание профессор	#	1,00 	@
..........	#	Профессор, доктор наук, имеющий ученое звание профессор	#	1,00 	@
..........	#	Доцент, кандидат наук, имеющий ученое звание доцент	#	3,00 	@
..........	#	Ассистент	#	2,00 	@
..........	#	Заведующий лабораторией	#	1,00 	@
..........	#	Старший лаборант	#	3,00 	@
..........	#	Лаборант	#	1,00 	@
2.1.2.	#	ФАКУЛЬТЕТ АГРОНОМИИ, САДОВО-ПАРКОВОГО И ЛЕСНОГО ХОЗЯЙСТВА	#	103,00 	@
..........	#	Декан факультета с численностью обучающихся до 1000	#	1,00 	@
2.1.2.1.	#	КАФЕДРА Растениеводства	#	20,50 	@
